Ticker,Close,Signal,Score,Target,StopLoss,RSI,RSI_Weekly,RSI_Monthly,ADX,Vol_Ratio,Return_1D_pct,Pct_vs_MA50,Pct_vs_MA200,PE_Ratio,MACD,MACD_Signal_Line,MACD_Hist,ATR,StochRSI_K,Williams_R,Supertrend_Dir,BB_PctB,Pct_from_52W_High,Pct_from_52W_Low,Pivot,R1,R2,S1,S2,Trend_Phase,Buy_Rules,Sell_Rules,Rules_Fired,ROE_pct,Debt_Equity,Div_Yield,Sector
JKTYRE,374.7,WEAK SELL,24,357.61,384.95,37.6,44.2,59.2,16.9,0.49,0.35,-5.26,-14.05,16.3,-5.794,-3.2054,-2.5885,9.49,1.7,-94.0,-1,15.6,-38.1,19.0,374.8,377.9,381.1,371.6,368.5,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, OBV Diverge","Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,80.55,107.0,Automobile and Auto Components
ITCHOTELS,164.98,WEAK SELL,24,157.86,169.25,46.3,47.4,45.4,15.1,0.59,-0.69,-3.22,-5.2,39.8,-1.0666,-1.0036,-0.063,3.96,26.3,-76.4,-1,43.3,-34.5,20.9,165.11,166.22,167.46,163.87,162.76,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, OBV Diverge","Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,0.63,60.0,Consumer Services
ERIS,1328.2,WEAK SELL,24,1265.6,1365.76,37.0,44.8,38.6,24.0,0.54,0.17,-5.88,-6.79,28.3,-21.0607,-16.7932,-4.2675,34.78,10.8,-77.2,-1,7.3,-26.6,11.3,1323.0,1342.0,1355.8,1309.2,1290.2,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, OBV Diverge","Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,60.55,109.0,Healthcare
TATACONSUM,1049.0,WEAK SELL,24,1009.92,1072.45,39.9,42.9,47.2,21.9,0.78,-0.69,-4.28,-7.11,64.1,-11.3199,-8.304,-3.016,21.71,10.1,-93.4,-1,1.3,-17.5,5.0,1051.9,1059.1,1069.2,1041.8,1034.6,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, OBV Diverge","Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,12.16,95.0,Fast Moving Consumer Goods
BLUESTARCO,1511.9,WEAK SELL,24,1430.59,1560.69,37.6,39.5,66.4,21.4,0.32,0.13,-6.68,-12.46,61.0,-41.5265,-35.6677,-5.8587,45.17,19.6,-84.8,-1,31.4,-25.5,4.8,1513.73,1523.37,1534.83,1502.27,1492.63,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, OBV Diverge","Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,23.59,57.0,Consumer Durables
SRF,2571.9,WEAK SELL,24,2478.74,2627.8,39.0,44.6,42.9,22.8,0.54,-0.1,-4.73,-5.89,35.2,-35.1031,-34.381,-0.7221,51.76,28.9,-80.6,-1,9.4,-19.6,9.4,2576.47,2584.73,2597.57,2563.63,2555.37,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, OBV Diverge","Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,36.2,39.0,Chemicals
SYNGENE,407.25,WEAK SELL,24,386.85,419.49,49.6,37.7,36.5,18.5,0.55,2.97,-2.68,-16.6,74.0,-4.4924,-5.4277,0.9353,11.33,54.2,-32.4,-1,63.6,-40.2,8.5,404.9,414.1,420.95,398.05,388.85,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, OBV Diverge","Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,9.47,32.0,Healthcare
DABUR,400.5,WEAK SELL,23,388.51,407.69,34.3,36.4,30.7,32.2,0.32,0.12,-5.06,-13.19,36.0,-6.6997,-5.553,-1.1467,6.66,4.5,-87.7,-1,17.8,-29.3,0.7,399.63,401.62,402.73,398.52,396.53,Markdown,None,"MTF Breakdown, Supertrend Bear, EMA Ribbon Bear","MTF Breakdown, Supertrend Bear, EMA Ribbon Bear",,10.91,206.0,Fast Moving Consumer Goods
GODREJCP,933.0,WEAK SELL,23,886.42,960.95,34.1,34.2,34.0,30.4,0.66,-1.48,-9.4,-14.33,49.0,-33.2817,-24.383,-8.8987,25.88,31.9,-83.1,-1,21.9,-27.3,3.3,935.6,943.2,953.4,925.4,917.8,Markdown,None,"MTF Breakdown, Supertrend Bear, EMA Ribbon Bear","MTF Breakdown, Supertrend Bear, EMA Ribbon Bear",,34.9,211.0,Fast Moving Consumer Goods
CANFINHOME,830.45,WEAK SELL,22,795.69,851.31,49.4,45.2,56.3,22.0,1.05,-1.48,-2.75,-4.0,9.8,-6.1133,-9.9511,3.8378,19.31,80.7,-44.6,-1,84.9,-13.7,19.2,835.27,847.53,864.62,818.18,805.92,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, StochRSI Topped","Supertrend Bear, EMA Ribbon Bear, StochRSI Topped",,636.59,190.0,Financial Services
AFCONS,278.9,WEAK SELL,22,263.46,288.16,48.2,35.0,49.8,15.5,0.27,-0.46,-4.74,-15.11,71.1,-4.2478,-6.3681,2.1203,8.58,94.7,-31.4,-1,64.2,-41.4,7.6,279.33,281.17,283.43,277.07,275.23,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, StochRSI Topped","Supertrend Bear, EMA Ribbon Bear, StochRSI Topped",,66.54,71.0,Construction
GILLETTE,7498.5,WEAK SELL,21,7296.08,7619.95,35.8,42.2,35.2,14.8,0.73,-0.18,-2.98,-5.86,45.8,-71.2919,-54.9956,-16.2964,112.46,2.2,-86.7,-1,17.5,-28.7,4.1,7514.5,7539.0,7579.5,7474.0,7449.5,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, OBV Diverge","Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,0.0,240.0,Fast Moving Consumer Goods
UTIAMC,893.05,WEAK SELL,21,864.88,909.95,42.4,44.6,54.8,9.4,0.31,-0.38,-2.5,-8.43,25.0,-6.0021,-5.045,-0.9571,15.65,9.9,-81.0,-1,11.8,-34.5,3.6,895.08,897.97,902.88,890.17,887.28,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, OBV Diverge","Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,3.13,448.0,Financial Services
RVNL,225.3,WEAK SELL,21,216.05,230.85,45.0,35.2,20.1,11.6,0.6,-1.14,-2.42,-20.3,51.2,-1.222,-1.255,0.033,5.14,26.3,-72.6,-1,36.7,-43.4,2.7,227.33,229.35,233.41,223.27,221.25,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, OBV Diverge","Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,49.08,151.0,Construction
SWANCORP,303.85,WEAK SELL,21,292.11,310.89,41.4,35.9,19.7,10.7,0.66,-0.56,-3.05,-17.79,43.2,-2.5569,-2.3555,-0.2014,6.52,19.3,-69.2,-1,14.4,-40.0,2.8,304.7,306.4,308.95,302.15,300.45,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, OBV Diverge","Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,24.56,5.0,Chemicals
NATCOPHARM,882.4,WEAK SELL,21,834.05,911.41,39.9,43.9,29.7,11.2,0.81,0.56,-4.05,-6.65,13.8,-13.6508,-10.5082,-3.1426,26.86,3.3,-85.5,-1,11.3,-28.0,12.4,887.13,895.27,908.13,874.27,866.13,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, OBV Diverge","Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,7.74,74.0,Healthcare
IOB,33.01,WEAK SELL,21,31.98,33.63,37.8,44.3,21.2,10.5,1.13,-0.45,-3.33,-5.56,11.1,-0.248,-0.1346,-0.1135,0.57,0.0,-96.6,-1,4.0,-21.0,5.8,33.11,33.29,33.56,32.84,32.66,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, OBV Diverge","Supertrend Bear, EMA Ribbon Bear, OBV Diverge",16.5,,0.0,Financial Services
TATAPOWER,374.3,WEAK SELL,21,363.77,380.62,40.3,46.4,64.4,10.6,1.11,-0.25,-2.15,-3.54,31.3,-1.2783,-1.0766,-0.2017,5.85,0.0,-92.8,-1,10.7,-19.0,10.0,375.03,377.02,379.73,372.32,370.33,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, OBV Diverge","Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,168.05,66.0,Power
ABLBL,86.12,STRONG SELL,20,80.95,89.22,28.1,32.5,9.1,29.7,0.47,-0.44,-8.8,-19.28,59.4,-2.2308,-1.6819,-0.5488,2.07,0.0,-98.7,-1,4.7,-42.8,0.1,86.41,86.81,87.51,85.71,85.31,Markdown,None,"MTF Breakdown, Supertrend Bear, EMA Ribbon Bear","MTF Breakdown, Supertrend Bear, EMA Ribbon Bear",,213.72,58.0,Consumer Services
PATANJALI,348.0,STRONG SELL,18,324.72,361.97,37.6,23.1,13.9,38.1,0.34,-0.57,-7.52,-26.01,19.2,-6.712,-8.5515,1.8395,9.31,19.6,-65.3,-1,30.3,-42.7,6.7,348.62,351.83,355.67,344.78,341.57,Markdown,None,"MTF Breakdown, Supertrend Bear, EMA Ribbon Bear","MTF Breakdown, Supertrend Bear, EMA Ribbon Bear",,21.3,115.0,Fast Moving Consumer Goods
NBCC,88.88,STRONG SELL,17,83.85,91.9,34.9,40.7,41.9,30.0,0.92,0.71,-9.65,-11.01,32.0,-2.5589,-2.2153,-0.3437,2.01,21.3,-80.8,-1,18.7,-29.2,15.4,88.98,89.53,90.19,88.32,87.77,Markdown,None,"MTF Breakdown, Supertrend Bear, EMA Ribbon Bear, OBV Diverge","MTF Breakdown, Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,0.01,122.0,Construction
TATASTEEL,183.0,STRONG SELL,16,173.85,188.49,40.3,43.4,67.7,15.2,1.24,-0.27,-3.04,-3.42,20.8,-1.4565,-1.1187,-0.3378,3.66,6.1,-78.0,1,18.2,-16.8,22.0,183.31,184.63,186.25,181.69,180.37,Markdown,None,"Death Cross, EMA Ribbon Bear, OBV Diverge","Death Cross, EMA Ribbon Bear, OBV Diverge",,89.02,217.0,Metals & Mining
DRREDDY,1174.7,STRONG SELL,15,1117.85,1208.81,43.2,44.3,34.1,28.9,0.73,-0.45,-4.87,-6.08,29.6,-11.5766,-15.5373,3.9607,22.74,54.0,-62.2,-1,52.1,-16.4,6.7,1177.93,1181.87,1189.03,1170.77,1166.83,Markdown,None,"MTF Breakdown, Supertrend Bear, EMA Ribbon Bear","MTF Breakdown, Supertrend Bear, EMA Ribbon Bear",8.8,18.61,68.0,Healthcare
HBLENGINE,702.55,STRONG SELL,15,648.72,734.85,46.4,40.2,47.9,28.6,1.02,-1.45,-6.27,-10.33,24.9,-15.5352,-17.4977,1.9626,21.53,62.6,-50.7,-1,47.9,-37.2,14.6,708.18,716.37,730.18,694.37,686.18,Markdown,None,"MTF Breakdown, Supertrend Bear, EMA Ribbon Bear","MTF Breakdown, Supertrend Bear, EMA Ribbon Bear",,3.02,56.0,Capital Goods
ITC,269.4,STRONG SELL,15,258.39,276.01,35.4,35.8,37.7,26.5,0.54,-0.83,-5.0,-14.03,16.7,-3.8562,-2.486,-1.3702,4.41,18.3,-81.7,-1,10.8,-33.8,1.7,270.0,271.0,272.6,268.4,267.4,Markdown,None,"MTF Breakdown, Supertrend Bear, EMA Ribbon Bear","MTF Breakdown, Supertrend Bear, EMA Ribbon Bear",,3.29,599.0,Fast Moving Consumer Goods
PIIND,2496.8,STRONG SELL,15,2346.13,2587.2,35.4,32.9,43.8,26.5,0.38,0.58,-6.25,-16.74,32.5,-57.8907,-35.3295,-22.5612,60.27,15.1,-89.3,-1,21.5,-35.9,1.6,2496.77,2511.03,2525.27,2482.53,2468.27,Markdown,None,"MTF Breakdown, Supertrend Bear, EMA Ribbon Bear","MTF Breakdown, Supertrend Bear, EMA Ribbon Bear",,3.05,60.0,Chemicals
VMM,103.43,STRONG SELL,14,96.56,107.55,33.7,35.0,45.2,29.8,1.96,0.81,-8.25,-14.5,54.7,-2.6211,-2.2731,-0.348,2.75,7.1,-89.6,-1,12.5,-34.4,4.7,103.92,105.5,107.57,101.85,100.27,Markdown,None,"MTF Breakdown, Supertrend Bear, EMA Ribbon Bear, OBV Diverge","MTF Breakdown, Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,26.82,0.0,Consumer Services
ONGC,236.4,STRONG SELL,13,226.07,242.6,38.8,40.0,31.1,13.7,1.0,-0.88,-2.34,-7.77,6.8,-2.1616,-2.2194,0.0578,4.13,58.8,-75.7,-1,7.5,-23.1,7.7,237.34,238.28,240.16,235.46,234.52,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, StochRSI Topped, OBV Diverge","Supertrend Bear, EMA Ribbon Bear, StochRSI Topped, OBV Diverge",,42.55,609.0,Oil Gas & Consumable Fuels
GICRE,355.75,STRONG SELL,13,341.6,364.24,45.8,37.9,41.6,10.1,1.15,-1.13,-1.31,-5.37,7.0,-1.4455,-2.1149,0.6694,5.66,88.4,-50.1,-1,40.7,-14.9,2.6,357.7,360.05,364.35,353.4,351.05,Markdown,None,"Supertrend Bear, EMA Ribbon Bear, StochRSI Topped, OBV Diverge","Supertrend Bear, EMA Ribbon Bear, StochRSI Topped, OBV Diverge",9.1,,368.0,Financial Services
LICHSGFIN,497.0,STRONG SELL,12,474.31,510.61,41.6,37.3,38.1,24.0,1.75,-0.21,-5.22,-5.22,4.8,-10.1346,-10.7496,0.615,9.08,73.2,-51.2,-1,40.0,-15.2,10.5,496.27,501.53,506.07,491.73,486.47,Markdown,None,"Death Cross, Supertrend Bear, EMA Ribbon Bear","Death Cross, Supertrend Bear, EMA Ribbon Bear",,642.52,197.0,Financial Services
WAAREEENER,2678.2,STRONG SELL,12,2538.37,2762.1,42.2,40.8,41.2,31.4,0.56,0.12,-4.99,-9.87,20.2,-34.7355,-43.6623,8.9268,55.93,58.6,-65.5,-1,39.4,-30.7,11.5,2692.67,2712.53,2746.87,2658.33,2638.47,Markdown,None,"MTF Breakdown, Supertrend Bear, EMA Ribbon Bear, OBV Diverge","MTF Breakdown, Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,21.4,15.0,Capital Goods
IRFC,86.4,STRONG SELL,12,82.91,88.49,39.0,33.6,20.9,30.1,0.64,-0.08,-4.3,-16.65,15.5,-1.045,-0.9416,-0.1034,1.39,30.4,-74.9,-1,18.5,-36.3,1.6,86.56,86.82,87.24,86.14,85.88,Markdown,None,"MTF Breakdown, Supertrend Bear, EMA Ribbon Bear, OBV Diverge","MTF Breakdown, Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,773.35,340.0,Financial Services
EIHOTEL,302.75,STRONG SELL,12,285.32,313.21,40.0,41.8,44.3,31.0,0.33,0.95,-5.6,-8.35,26.4,-7.3057,-6.034,-1.2717,6.97,26.2,-77.8,-1,32.4,-30.1,12.2,301.8,304.6,306.45,299.95,297.15,Markdown,None,"MTF Breakdown, Supertrend Bear, EMA Ribbon Bear, OBV Diverge","MTF Breakdown, Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,4.67,50.0,Consumer Services
INOXWIND,73.6,STRONG SELL,9,67.69,77.15,39.4,29.1,43.2,27.1,0.44,-0.41,-9.74,-26.57,30.4,-1.9519,-2.068,0.1161,2.36,42.7,-88.7,-1,21.7,-53.8,1.2,73.96,74.46,75.33,73.09,72.59,Markdown,None,"MTF Breakdown, Supertrend Bear, EMA Ribbon Bear, OBV Diverge","MTF Breakdown, Supertrend Bear, EMA Ribbon Bear, OBV Diverge",,20.63,0.0,Capital Goods
